Run ID,Event ID,Track ID,Particle Name,Start Energy [eV],Start X [m],Start Y [m],Start Z [m],Start Time [ns],Energy Deposited [eV],Track Weight,End X [m],End Y [m],End Z [m],Final Time [ns]
0,3611,12,phononTS,0.000410862,-0.00205614,0.00262023,-0.0002625,16687.8,0.000382,1,-0.00200042,0.00199954,0.0002625,22314.8
0,4202,9,phononTF,0.0004953,-0.00272659,-0.000774566,-0.0002625,3035.73,0.000382,1,-0.00300387,-0.000995374,0.0002625,3599.84
0,5194,5,phononTF,0.00178174,-0.00186146,4.76033e-05,-0.0002625,74.2966,0.000382,1,-0.00299809,-0.000997886,0.0002625,721.495
0,5658,6,phononTS,0.000560661,0.00111538,-0.00183226,-0.0002625,1049.8,0.000382,1,0.00199503,-0.00199978,0.0002625,2876.69
0,5658,3,phononTS,0.00042459,-0.00188922,-3.05248e-05,0.000262498,11.5005,0.00042459,1,-0.00378487,0.00273888,-0.0002625,1205.1
0,7566,5,phononTS,0.000607216,-0.000918381,-0.000824209,-0.0002625,1819.56,0.000382,1,-0.000997993,-0.000997301,0.0002625,2396.71
0,9881,5,phononL,0.00297757,-0.00182155,-2.5909e-05,0.000131403,166.312,0.000382,1,-0.00199848,9.69383e-07,0.0002625,292.371
0,12538,2,phononTF,0.00045974,-0.00144086,-0.000498237,-0.0002625,8.3037,0.000382,1,-0.0009976,-0.00100035,0.0002625,516.118
0,12969,4,phononTF,0.00101809,-0.00131613,-0.000619921,-0.0002625,3.43142,0.000382,1,-0.0010036,-0.000999647,0.0002625,508.405
0,13272,7,phononTF,0.000961638,-0.0021882,9.11304e-05,-0.000262498,1371.45,0.000382,1,-0.00100482,-0.00100262,0.0002625,1876.64
0,13324,7,phononTS,0.000787789,-0.00197129,-9.86889e-05,-0.000262498,193.188,0.000382,1,-0.00199966,-3.02735e-06,0.0002625,375.34
0,17637,1,phononTS,0.01,-0.00200317,-3.69357e-06,0.000252156,0,0.001528,1,-0.00199529,-4.1001e-06,0.0002625,99.3608
0,17945,1,phononTS,0.01,-0.00198874,5.22468e-07,0.000241674,0,0.001146,1,-0.00199827,-1.75372e-06,0.0002625,310.412
